World Port Index Number;Main Port Name;Country Code;Digital Nautical Chart;Latitude;Longitude
4880.0;Sheboygan;United States;gen28a;43.750000000000000;-87.700000000000003
2340.0;St Andrews East;Canada;a1802550;45.566667000000002;-74.333332999999996
17700.0;Tacoma;United States;a2617700, gen26a, h2617700;47.283332999999999;-122.416667000000004
33550.0;Troon;United Kingdom;a2033490, coa20i, gen20b;55.549999999999997;-4.683333000000000
17900.0;Richardson;United States;a2618060, gen26b, h2618040;48.450000000000003;-122.900000000000006
25720.0;Soderhamn;Sweden;a2225620, coa22u, gen22d, h2225650;61.299999999999997;17.083333000000000
3000.0;Toronto;Canada;h1802740;43.616667000000000;-79.383332999999993
34150.0;Tarbert;Ireland;coa19f, gen19a, h1934130;52.583333000000003;-9.366667000000000
16730.0;Prosper;United States;coa13b, gen13a;43.149999999999999;-124.366667000000007
13960.0;Puerto Gallegos;Argentina;coa07b, gen07a;-51.616667000000000;-68.966667000000001
24030.0;Varberg;Sweden;a2230423, coa22q, gen22e, h2224030;57.108888888999999;12.232500000000000
28750.0;Police;Poland;a2228820, gen22e, h2228823;53.566667000000002;14.566667000000001
23620.0;Tvedestrand;Norway;a2123600, coa21e, gen21a;58.611666667000001;8.942500000000001
44450.0;Samsun;Turkey;a1044450, coa10a, gen10b, h1044450;41.299999999999997;36.350000000000001
3510.0;Vermilion;United States;coa17d;41.433332999999998;-82.366667000000007
26420.0;Vaja;Sweden;a2226240, coa22u, gen22d;62.983333000000002;17.716667000000001
16880.0;Westport;United States;a2616940, gen26a;46.133333000000000;-123.383332999999993
28828.0;Wolgast;Germany;coa22i, gen22e;54.049999999999997;13.783333000000001
35415.0;Teignmouth Harbour;United Kingdom;a2035450, coa20b, gen20b;50.549999999999997;-3.500000000000000
17160.0;Port Townsend;United States;a2617160, gen26b, h2617230;48.116667000000000;-122.750000000000000
31210.0;Vlissingen;Netherlands;a2131250, coa21a, gen21a, h2131210;51.450000000000003;3.600000000000000
20390.0;Solomon;United States;coa27b, gen27b;64.549999999999997;-164.400000000000006
18760.0;Ucluelet;Canada;a2618730, coa26b, gen26b;48.950000000000003;-125.549999999999997
790.0;Qasigiannguit-Christianshab;Greenland;coa28e, gen28b;68.816666999999995;-51.183332999999998
32380.0;Wick;United Kingdom;coa20f, gen20b;58.433332999999998;-3.083333000000000
16840.0;Warrenton;United States;a2616940, coa26a, gen26a;46.166666999999997;-123.916667000000004
35170.0;Padstow;United Kingdom;coa20a, gen20b;50.549999999999997;-4.933333000000000
13900.0;Puerto Madryn;Argentina;a0713900, coa07a, gen07a, h0713900;-42.766666999999998;-65.033332999999999
23140.0;Vaksdal;Norway;coa21f, gen21a;60.478333333000002;5.732777778000000
4460.0;Oscoda;United States;gen28a;44.416666999999997;-83.316666999999995
43510.0;Varna;Bulgaria;a1043510, coa10b, gen10b;43.183332999999998;27.966667000000001
23810.0;Oslo;Norway;a2123810, gen21a, h2123810;59.898055556000003;10.745555555999999
32680.0;Tvoroyri;Faroe Islands;a1932690, coa19h, gen19b, h1932680;61.549999999999997;-6.800000000000000
4220.0;Thessalon;Canada;gen28a;46.250000000000000;-83.566666999999995
13250.0;Puerto De Asuncion;Paraguay;gen07a;-25.266667000000002;-57.683332999999998
43655.0;Yuzhnyy;Ukraine;a1043650, coa10b, gen10b, h1043650;46.600000000000001;31.016667000000002
23670.0;Porsgrunn;Norway;a2123660, coa21e, gen21a, h2123660;59.147222222000003;9.653888888999999
19250.0;Waterfall;United States;coa26d, gen26c;55.299999999999997;-133.233332999999988
24810.0;Ronehamn;Sweden;coa22p, gen22e;57.116667000000000;18.500000000000000
44140.0;Temryuk;Russia;a1043900, coa10a, gen10b;45.350000000000001;37.350000000000001
18130.0;Port Coquitlam;Canada;gen26b;49.233333332999997;-122.766666666999996
27850.0;Tolkkinen;Finland;coa22v, gen22d;60.033332999999999;25.583333000000000
31360.0;Whitstable;United Kingdom;a2031470, coa20d, gen20b;51.366667000000000;1.033333000000000
6550.0;St John;Canada;a1806550, coa18b, gen18a, h1806550;45.266666999999998;-66.049999999999997
30457.0;Thisted;Denmark;coa21b, gen21a;56.950000000000003;8.699999999999999
4830.0;Waukegan;United States;gen28a;42.366667000000000;-87.816666999999995
44230.0;Tuapse;Russia;a1044230, coa10a, gen10b;44.100000000000001;39.066667000000002
31220.0;Terneuzen;Netherlands;a2131250, coa21a, gen21a, h2131220;51.350000000000001;3.816667000000000
23460.0;Sauda;Norway;gen21a;59.636944444000001;6.341111111000000
22520.0;Ornes;Norway;coa22h;66.864722221999997;13.706944443999999
31700.0;Whitby;United Kingdom;coa20e, gen20b;54.483333000000002;-0.616667000000000
4410.0;Saginaw;United States;h1802740;43.433332999999998;-83.933333000000005
4740.0;St Joseph;United States;coa17a;42.116667000000000;-86.483333000000002
43673.0;Port Oktyabrsk;Ukraine;a1043670, gen10b;46.833333000000003;31.933333000000001
20090.0;Sanak;United States;a2520090, coa25b, gen25b;54.483333000000002;-162.816666999999995
30285.0;Studstrup;Denmark;a2130260, coa21c, gen21a;56.250000000000000;10.350000000000000
35790.0;Saint-Valery-Sur-Somme;France;gen20b;50.183332999999998;1.616667000000000
17410.0;Silverdale;United States;a2617160, gen26a, h2617730;47.649999999999999;-122.700000000000003
2470.0;Rockland;Canada;h1802741;45.549999999999997;-75.299999999999997
20305.0;Platinum;United States;coa25c, gen25b;59.016666999999998;-161.833333000000010
35210.0;St. Mary's (Scilly Isl.);United Kingdom;a1935290, coa19g, gen19a;49.916666999999997;-6.316667000000000
6650.0;Wyman;United States;a1806700, coa18b, gen18a;44.516666999999998;-67.866667000000007
19900.0;Uyak;United States;coa25d, gen25b;57.633333000000000;-154.000000000000000
16870.0;Tongue Point;United States;a2616940, coa26a, gen26a;46.200000000000003;-123.750000000000000
19770.0;Port Graham;United States;a2519781, coa25d, gen25b;59.350000000000001;-151.816666999999995
21140.0;Talvik;Norway;a2221130, coa22g, gen22c;70.033333333000002;22.949999999999999
32410.0;Pierowall;United Kingdom;coa20f, gen20b;59.317777778000000;-2.988611111000000
1020.0;Pond Inlet;Canada;coa28h, gen28f;72.750000000000000;-76.750000000000000
29660.0;Sakskobing;Denmark;a2129560, coa21d, gen21a;54.799999999999997;11.633333000000000
23525.0;Stusvik;Norway;coa21f, gen21a;58.004444444000001;7.034166667000000
21900.0;Svolvaer;Norway;a2221900, coa22h, gen22c;68.233333000000002;14.583333000000000
19280.0;Steamboat Bay;United States;coa26d, gen26c;55.533332999999999;-133.633332999999993
6500.0;Windsor;Canada;coa18b, gen18b;45.000000000000000;-64.150000000000006
17010.0;South Bend;United States;a2616940, gen26a;46.666666999999997;-123.783332999999999
20360.0;St. Michael;United States;coa27b, gen27b;63.483333000000002;-162.033332999999999
43570.0;Sulina;Romania;a1043570, coa10b, gen10b;45.166666999999997;29.666667000000000
14220.0;Puerto Castro;Chile;coa07d, gen07b;-42.483333000000002;-73.766666999999998
3710.0;Point Edward;Canada;h1802740;43.000000000000000;-82.416667000000004
4560.0;Sault Ste Marie;United States;gen28a;46.500000000000000;-84.349999999999994
2210.0;Trois Rivieres;Canada;a1802210, h1802210;46.350000000000001;-72.549999999999997
13130.0;Puerto Sauce;Uruguay;coa07a, gen07a;-34.433332999999998;-57.450000000000003
24950.0;Visby;Sweden;coa22k, gen22e;57.633333000000000;18.283332999999999
19740.0;San Juan Cannery;United States;a2519740, coa25d, gen25b;60.049999999999997;-148.066666999999995
28823.0;Szczecin;Poland;gen22e, h2228823;53.416666999999997;14.550000000000001
28848.0;Stralsund;Germany;coa22i, gen22e;54.316667000000002;13.100000000000000
12491.0;Vila Do Conde;Brazil;a0112490, gen01b;-1.550000000000000;-48.750000000000000
29560.0;Vordingborg;Denmark;coa21d, gen21a, h2129560;55.000000000000000;11.900000000000000
23485.0;Skudeneshavn;Norway;a2123480, coa21f, gen21a;59.143333333000001;5.258333333000000
35330.0;Par;United Kingdom;a2035370, coa20b, gen20b;50.350000000000001;-4.700000000000000
31750.0;Seaham;United Kingdom;a2031765, coa20e, gen20b;54.833333000000003;-1.316667000000000
7360.0;Woods Hole;United States;a1707420, coa17c, gen17a, h1707360;41.516666999999998;-70.666667000000004
542.0;Qutdleq;Greenland;coa19b, gen19b;61.516666999999998;-42.216667000000001
19830.0;Womens Bay;United States;a2519820, coa25d, gen25b, h2519820;57.716667000000001;-152.516667000000012
8822.0;Southwest Pass;United States;coa15a, gen15;28.449999999999999;-90.700000000000003
28860.0;Rostock;Germany;coa22i, gen22e, h2228860;54.100000000000001;12.133333000000000
19950.0;Port Vita;United States;a2519820, coa25d, gen25b;58.066667000000002;-153.066666999999995
30060.0;Sonderborg;Denmark;a2130170, coa21d, gen21a;54.916666999999997;9.783333000000001
17230.0;Port Gamble;United States;a2617160, gen26a, h2617230;47.850000000000001;-122.583332999999996
35460.0;Weymouth Harbour;United Kingdom;a2035450, coa20b, gen20b, h2035450;50.616667000000000;-2.450000000000000
27990.0;Pargas;Finland;a2227820, coa22m, gen22d;60.283332999999999;22.066666999999999
1955.0;Sept Iles;Canada;a1801955, coa18c, gen18b, h1801955;50.200000000000003;-66.383332999999993
34020.0;Westport;Ireland;coa19f, gen19a;53.799999999999997;-9.533333000000001
32630.0;Sullom Voe;United Kingdom;a2032600, coa20g, gen20b;60.466667000000001;-1.300000000000000
2520.0;Ottawa;Canada;h1802741;45.433332999999998;-75.700000000000003
29530.0;Skaelskor;Denmark;a2129860, coa21d, gen21a;55.250000000000000;11.300000000000001
3750.0;Port Elgin;Canada;h1802740;44.433332999999998;-81.400000000000006
18160.0;Port Moody;Canada;a2618150, gen26b, h2618150;49.283332999999999;-122.883332999999993
31050.0;Zaandam;Netherlands;coa21a, gen21a, h2131060;52.433332999999998;4.833333000000000
31370.0;Sheerness;United Kingdom;gen20b, h2031390;51.450000000000003;0.750000000000000
35560.0;Yarmouth Harbour;United Kingdom;a2035600, coa20c, gen20b, h2035580;50.700000000000003;-1.500000000000000
24690.0;Oskarshamn;Sweden;a2224570, coa22p, gen22e, h2224690;57.266666999999998;16.449999999999999
44345.0;Supsa Marine Terminal;Georgia;a1044340, coa10a, gen10b;42.100000000000001;41.716667000000001
25910.0;Sundsvall;Sweden;a2225910, coa22u, gen22d, h2225910;62.383333000000000;17.350000000000001
17110.0;Sekiu;United States;a2617100, coa26a, gen26b;48.266666999999998;-124.299999999999997
43710.0;Skadovs'k;Ukraine;coa10b, gen10b;46.100000000000001;32.916666999999997
1670.0;St John's;Canada;a1801670, coa18d, gen18b, h1801670;47.566667000000002;-52.700000000000003
13930.0;Puerto Deseado;Argentina;coa07b, gen07a, h0713930;-47.750000000000000;-65.900000000000006
26140.0;Vivstavarv;Sweden;a2225910, coa22u, gen22d;62.483333000000002;17.350000000000001
35480.0;Poole Harbour;United Kingdom;a2035450, coa20b, gen20b, h2035480;50.683332999999998;-1.950000000000000
24840.0;Slite;Sweden;coa22k, gen22e;57.700000000000003;18.816666999999999
32676.0;Vagur;Faroe Islands;a1932690, coa19h, gen19a;61.483333000000002;-6.800000000000000
4340.0;St Clair;United States;h1802740;42.816667000000002;-82.483333000000002
14650.0;Taltal;Chile;coa07d, gen07b;-25.399999999999999;-70.483333000000002
20483.0;Prudhoe Bay;United States;a2720483, gen27b;70.333332999999996;-148.416666999999990
16800.0;Reedsport;United States;coa13b, gen13a;43.700000000000003;-124.099999999999994
2330.0;St Placide;Canada;a1802550;45.533332999999999;-74.200000000000003
16890.0;Rainier;United States;a2616940, gen26a;46.083333000000003;-122.933333000000005
13981.0;Villa Constitucion;Argentina;gen07a;-33.299999999999997;-60.333333000000003
20135.0;Palisades Point;United States;coa25b, gen25b;52.233333000000002;-174.166666999999990
33480.0;Renfrew;United Kingdom;gen20b, h2033490;55.883333000000000;-4.383333000000000
16940.0;Portland;United States;gen26a, h2616940;45.516666999999998;-122.666667000000004
1000.0;Pituffik (Thule Air Base);Greenland;a2801000, coa28f, gen28c, h2801000;76.533332999999999;-68.866667000000007
3660.0;Sombra;Canada;h1802740;42.716667000000001;-82.483333000000002
3590.0;Wyandotte;United States;coa17d;42.200000000000003;-83.150000000000006
3010.0;Port Credit;Canada;h1802740;43.549999999999997;-79.583332999999996
32702.0;Runavik;Faroe Islands;a1932690, coa19h, gen19b, h1932702;62.116667000000000;-6.716667000000000
30730.0;Rendsburg;Germany;gen21a, h2130730;54.299999999999997;9.683332999999999
22940.0;Tjotta;Norway;a2222940, coa22h;65.821111110999993;12.433333333000000
4730.0;South Haven;United States;gen28a;42.399999999999999;-86.283332999999999
4870.0;Port Washington;United States;gen28a;43.383333000000000;-87.866667000000007
35950.0;Rade De Cherbourg;France;a2036130, coa20c, gen20b, h2035950;49.649999999999999;-1.633333000000000
28770.0;Ustka;Poland;coa22j, gen22e;54.583333000000003;16.850000000000001
19180.0;Yes Bay;United States;a2619300, coa26d, gen26c;55.916666999999997;-131.800000000000011
29760.0;Rudkobing;Denmark;a2129860, coa21d, gen21a;54.950000000000003;10.716666999999999
21670.0;Sortland;Norway;coa22h, gen22c;68.696944443999996;15.421944443999999
37040.0;Rochefort;France;gen08b, h0837040;45.933332999999998;-0.950000000000000
4270.0;Richards Landing;Canada;gen28a;46.299999999999997;-84.033332999999999
19590.0;Skagway;United States;a2519520, coa25e, gen25b, h2519590;59.450000000000003;-135.333333000000010
23823.0;Tofte;Norway;a2123810, gen21a;59.544166666999999;10.570555556000000
5960.0;Whycocomagh;Canada;a1805860, coa18c, gen18b;45.966667000000001;-61.133333000000000
13940.0;Puerto San Julian;Argentina;coa07b, gen07a;-49.316667000000002;-67.700000000000003
44320.0;Sokhumi;Georgia;coa10a, gen10b, h1044320;42.983333000000002;40.983333000000002
12330.0;Palua;Venezuela;gen14a;8.366667000000000;-62.683332999999998
23680.0;Skien;Norway;coa21e, gen21a;59.199722221999998;9.603611110999999
31280.0;Zeebrugge;Belgium;a2131250, coa21a, gen21a, h2131280;51.333333000000003;3.200000000000000
32780.0;Scrabster Harbor;United Kingdom;coa20i, gen20b;58.616667000000000;-3.550000000000000
5450.0;Superior;United States;gen28a;46.733333000000002;-92.066666999999995
1750.0;Port De St Pierre;Saint Pierre and Miquelon;a1801750, coa18d, gen18b, h1801750;46.783332999999999;-56.166666999999997
43925.0;Reni;Ukraine;gen10b;45.433332999999998;28.300000000000001
37050.0;Tonnay Charente;France;gen08b, h0837040;45.933332999999998;-0.900000000000000
31720.0;Teesport;United Kingdom;a2031765, coa20e, gen20b, h2031720;54.649999999999999;-1.133333000000000
33620.0;Ramsey;Isle of Man;coa20i, gen20b;54.316667000000002;-4.366667000000000
260.0;Siglufjorhurd;Iceland;a1900310, coa19d, gen19b, h1900260;66.150000000000006;-18.916667000000000
3760.0;Southampton;Canada;h1802740;44.500000000000000;-81.383332999999993
19300.0;Petersburg;United States;coa26d, gen26c, h2619300;56.816667000000002;-132.949999999999989
23835.0;Sarpsborg;Norway;coa21e, gen21a;59.266666999999998;11.100000000000000
44240.0;Sochi;Russia;coa10a, gen10b;43.583333000000003;39.733333000000002
3150.0;Sackets Harbor;United States;h1802740;43.950000000000003;-76.116667000000007
31765.0;Tynemouth;United Kingdom;a2031765, coa20e, gen20b, h2031765;55.000000000000000;-1.400000000000000
1605.0;Port Union;Canada;a1801595, coa18d, gen18b, h1801600;48.500000000000000;-53.083333000000003
3770.0;Tobermory;Canada;h1802740;45.266666999999998;-81.666667000000004
35580.0;Southampton;United Kingdom;coa20c, gen20b, h2035580;50.899999999999999;-1.400000000000000
31070.0;Scheveningen;Netherlands;a2131140, coa21a, gen21a, h2131070;52.100000000000001;4.266667000000000
3200.0;Rochester;United States;h1802740;43.266666999999998;-77.599999999999994
20930.0;Sorvaer;Norway;coa22g, gen22c;70.627222222000000;21.964722221999999
2180.0;Quebec;Canada;a1802210, h1802180;46.816667000000002;-71.216667000000001
12980.0;Paranagua;Brazil;a0112980, coa01f, gen01c, h0112980;-25.500000000000000;-48.516666999999998
3960.0;Port Mcnicoll;Canada;h1802740;44.750000000000000;-79.799999999999997
33570.0;Stranraer;United Kingdom;coa20i, gen20b;54.899999999999999;-5.033333000000000
6190.0;Stormont;Canada;a1806200, coa18b, gen18b, h1806190;45.216667000000001;-61.716667000000001
4380.0;Port Hope;United States;h1802740;43.950000000000003;-82.700000000000003
20040.0;Sand Point;United States;coa25b, gen25b;55.333333000000003;-160.533332999999999
21870.0;Stamsund;Norway;coa22h, gen22c;68.121111111000005;13.848888888999999
4680.0;White Lake;United States;gen28a;43.383333000000000;-86.349999999999994
25060.0;Vastervik;Sweden;coa22k, gen22e, h2225060;57.766666999999998;16.649999999999999
17750.0;Point Wells;United States;a2617160, gen26a, h2617750;47.783332999999999;-122.400000000000006
22350.0;Rognan;Norway;coa22h, gen22c;67.108611111000002;15.397777778000000
8350.0;Plymouth;United States;a1708375;35.866667000000000;-76.750000000000000
23500.0;Rekefjord;Norway;a2123500, coa21f, gen21a;58.325833332999999;6.258333333000000
30460.0;Thyboron;Denmark;coa21b, gen21a;56.700000000000003;8.216666999999999
18820.0;Port Alice;Canada;coa26b, gen26b;50.383333000000000;-127.450000000000003
31830.0;Warkworth Harbour;United Kingdom;coa20e, gen20b;55.333333000000003;-1.583333000000000
23790.0;Storsteilene;Norway;a2123810, gen21a, h2123810;59.816666667000000;10.607500000000000
8870.0;Port Of Memphis;United States;a1509000;35.066667000000002;-90.166667000000004
35110.0;Watchet Harbor;United Kingdom;a2035070, coa20j, gen20b;51.183332999999998;-3.333333000000000
19670.0;Valdez;United States;a2519670, coa25d, gen25b, h2519670;61.116667000000000;-146.250000000000000
25900.0;Stockvik;Sweden;a2225910, coa22u, gen22d;62.333333000000003;17.383333000000000
19990.0;Port William;United States;coa25d, gen25b;58.483333000000002;-152.583333000000010
2460.0;Thurso;Canada;h1802741;45.600000000000001;-75.233333000000002
28715.0;Port Polnochny;Poland;a2228710, coa22j, gen22e, h2228710;54.399999999999999;18.716667000000001
17250.0;Poulsbo;United States;a2617160, gen26a, h2617750;47.733333000000002;-122.650000000000006
30190.0;Vejle;Denmark;coa21d, gen21a;55.716667000000001;9.550000000000001
29600.0;Stege;Denmark;a2229580, coa22i, gen22e;54.983333000000002;12.283333000000001
23487.0;Tananger;Norway;a2123490, coa21f, gen21a;58.930000000000000;5.570833333000000
3550.0;Put In Bay;United States;coa17d;41.649999999999999;-82.816666999999995
57070.0;Yandina;Solomon Islands;coa06e, gen06a;-9.083333000000000;159.216667000000001
27190.0;Pitea;Sweden;a2227220, coa22l, gen22d;65.316666999999995;21.483332999999998
44390.0;Trabzon;Turkey;coa10a, gen10b;41.016666999999998;39.766666999999998
33370.0;Rothesay Harbor;United Kingdom;a2033490, coa20i, gen20b, h2033500;55.833333000000003;-5.050000000000000
20200.0;Port Moller;United States;coa25b, gen25b;55.983333000000002;-160.566666999999995
16930.0;St Helens;United States;a2616940, gen26a;45.866667000000000;-122.799999999999997
19807.0;Snug Harbor;United States;a2519788, coa25d, gen25b;60.100000000000001;-152.583333000000010
21310.0;Tromso;Norway;a2221310, coa22g, gen22c, h2221310;69.650000000000006;18.966667000000001
35040.0;Sharpness;United Kingdom;gen20b;51.716667000000001;-2.483333000000000
28510.0;Osmussaar;Estonia;coa22v, gen22d;59.299999999999997;23.366667000000000
4900.0;Two Rivers;United States;gen28a;44.149999999999999;-87.566666999999995
13860.0;San Blas;Argentina;coa07a, gen07a;-40.566667000000002;-62.233333000000002
4130.0;Sheguiandah;Canada;coa28o, gen28a;45.899999999999999;-81.916667000000004
19810.0;Ouzinkie;United States;a2519820, coa25d, gen25b, h2519810;57.916666999999997;-152.500000000000000
43760.0;Sevastopol;Ukraine;a1043760, coa10b, gen10b, h1043760;44.616667000000000;33.533332999999999
3220.0;Youngstown;United States;h1802740;43.250000000000000;-79.049999999999997
36370.0;Port De Roscoff-Bloscon;France;a2036130, coa20b, gen20b;48.733333000000002;-3.983333000000000
33950.0;Sligo;Ireland;coa19f, gen19a;54.266666999999998;-8.466666999999999
5880.0;Port Hastings;Canada;a1805880, coa18c, gen18b;45.649999999999999;-61.399999999999999
23330.0;Sagvag;Norway;a2123330, coa21f, gen21a;59.771666666999998;5.378888889000000
33470.0;Rothesay Dock;United Kingdom;gen20b, h2033490;55.899999999999999;-4.400000000000000
35850.0;Port Of Rouen;France;gen20b, h2035850;49.450000000000003;1.066667000000000
3190.0;Sodus Bay;United States;h1802740;43.266666999999998;-76.983333000000002
24280.0;Simrishamn;Sweden;a2229110, coa22p, gen22e;55.558333333000000;14.358055556000000
19589.0;Tanani Point;United States;a2519520, coa25e, gen25b, h2519589;59.283332999999999;-135.449999999999989
25050.0;Verkeback;Sweden;coa22k, gen22e;57.733333000000002;16.533332999999999
18960.0;Port Simpson;Canada;coa26c, gen26c;54.566667000000002;-130.433333000000005
3810.0;Wiarton;Canada;h1802740;44.750000000000000;-81.133332999999993
18872.0;Port Mcneill;Canada;a2618875, gen26b, h2618872;50.583333000000003;-127.083332999999996
5490.0;Washington Harbor;United States;gen28a;47.916666999999997;-89.150000000000006
100.0;Reykjavik;Iceland;a1900105, coa19j, gen19b, h1900100;64.150000000000006;-21.933333000000001
19660.0;Valdez Marine Terminal;United States;a2519670, coa25d, gen25b, h2519670;61.083333000000003;-146.400000000000006
51030.0;Pekalongan;Indonesia;coa04d, gen04c;-6.850000000000000;109.700000000000003
56590.0;Pohnpei Harbor;Federated States of Micronesia;coa12h, gen12c, h1256590;6.983333000000000;158.199999999999989
59988.0;Yangzhou;China;gen23a;32.266666999999998;119.433333000000005
53050.0;Sailolof;Indonesia;a0453020, coa04f, gen04c;-1.250000000000000;130.750000000000000
59070.0;San Carlos;Philippines;a1159015, coa11g, gen11a;10.483333000000000;123.416667000000004
690.0;Sisimiut;Greenland;a2800660, coa28q, gen28b;66.916667000000004;-53.700000000000003
50330.0;Palembang;Indonesia;a0350300, gen03c;-2.983333000000000;104.766666999999998
51020.0;Tegal;Indonesia;a0451020, coa04d, gen04c;-6.850000000000000;109.133332999999993
51040.0;Semarang;Indonesia;a0451040, coa04d, gen04c, h0451040;-6.950000000000000;110.416667000000004
55600.0;Pangai;Tonga;gen06c;-19.800000000000001;-174.349999999999994
3320.0;Rondeau;Canada;coa17d;42.266666999999998;-81.900000000000006
7470.0;Stonington;United States;a1707500, coa17c, gen17a, h1707500;41.333333000000003;-71.900000000000006
16970.0;Washougal;United States;a2616940, gen26a;45.583333000000003;-122.349999999999994
250.0;Saudarkrokur;Iceland;coa19d, gen19b;65.750000000000000;-19.666667000000000
8890.0;Tri-City Port;United States;a1509000;38.716667000000001;-90.200000000000003
53300.0;Thursday Island;Australia;a0553300, coa05d, gen05a, h0553300;-10.583333000000000;142.216667000000001
54940.0;Port Dalrymple;Australia;a0554970, coa05b, gen05b, h0554940;-41.133333000000000;146.833333000000010
62680.0;Pevek;Russia;coa27c, gen27a;69.716667000000001;170.300000000000011
55000.0;Whangaroa;New Zealand;coa06f, gen06b;-35.049999999999997;173.766667000000012
53020.0;Tg. Sorong;Indonesia;a0453020, coa04f, gen04c, h0453020;-0.883333000000000;131.233332999999988
75.0;Straumsvik;Iceland;a1900105, coa19j, gen19b, h1900080;64.049999999999997;-22.050000000000001
56530.0;Tinian;Northern Mariana Islands;a1256520, coa12f, gen12d, h1256530;14.966666999999999;145.616667000000007
61090.0;Shakotan;Russia;a2461090, coa24m, gen24a;43.866667000000000;146.833333000000010
59976.0;Taicang;China;a2359970, coa23d, gen23a;31.649999999999999;121.200000000000003
57100.0;Tulaghi;Solomon Islands;a0657120, coa06e, gen06a;-9.100000000000000;160.150000000000006
61353.0;Soma;Japan;coa12b, gen12b;37.833333000000003;140.949999999999989
56450.0;Tarawa Atoll;Kiribati;a1256450, gen12c;1.333333000000000;172.933333000000005
17990.0;Orcas;United States;a2618060, gen26b, h2617940;48.600000000000001;-122.933333000000005
56290.0;Port Allen;United States;a1356300, coa13c, gen13c, h1356290;21.899999999999999;-159.583333000000010
4810.0;Wilmette;United States;gen28a;42.083333000000003;-87.683333000000005
50231.0;Ramba;Indonesia;gen03c;-2.616667000000000;104.133332999999993
52480.0;Teluk Beo;Indonesia;gen11b;4.233333000000000;126.783332999999999
55840.0;Papeete;French Polynesia;a0655830, coa06j, gen06e, h0655840;-17.533332999999999;-149.583333000000010
28500.0;Vene-Balti;Estonia;a2228480, coa22v, gen22d, h2228480;59.456960000000002;24.656359999999999
28540.0;Virtsu;Estonia;coa22r, gen22e;58.575015999999998;23.510000999999999
28480.0;Vanasadam - Port of Tallinn;Estonia;a2228480, coa22v, gen22d, h2228480;59.450127999999999;24.766676000000000
62840.0;Rabocheostrovsk;Russia;coa22e, gen22a;64.991666667000004;34.795277777999999
58690.0;Tacloban;Philippines;a1158670, coa11g, gen11a, h1158690;11.250000000000000;125.000000000000000
16680.0;Samoa;United States;coa13b, gen13a, h1316670;40.816667000000002;-124.183333000000005
56520.0;Saipan;Northern Mariana Islands;a1256520, coa12f, gen12d, h1256520;15.199999999999999;145.683333000000005
61165.0;Tomakomai Ko;Japan;coa24n, gen24b, h2461165;42.633333000000000;141.633332999999993
59820.0;Siasi;Philippines;a1159800, coa11i, gen11b;5.550000000000000;120.816666999999995
62810.0;Severodvinsk;Russia;coa22e, gen22a;64.577222222000003;39.773055556000003
56975.0;Port Noro;Solomon Islands;a0656970, coa06e, gen06a, h0656975;-8.216666999999999;157.183333000000005
8160.0;Trenton;United States;a1708130, h1708160;40.200000000000003;-74.766666999999998
52660.0;Wahai;Indonesia;coa04f, gen04c;-2.783333000000000;129.500000000000000
50510.0;Sibolga;Indonesia;a0350510, coa03g, gen03c, h0350510;1.733333000000000;98.766666999999998
51070.0;Rembang;Indonesia;coa04d, gen04c;-6.700000000000000;111.349999999999994
51254.0;Tanjung Benete;Indonesia;coa04d, gen04c;-8.900000000000000;116.750000000000000
57434.0;Tantawan Marine Terminal;Thailand;coa03e, gen03a;10.083333000000000;101.416667000000004
51100.0;Tuban;Indonesia;coa04d, gen04c;-6.733333000000000;112.150000000000006
62894.0;Vitino;Russia;coa22e, gen22c;67.083332999999996;32.316667000000002
58695.0;Tanauan;Philippines;a1158670, coa11g, gen11a, h1158690;11.100000000000000;125.016666999999998
19680.0;Whittier;United States;a2519740, coa25d, gen25b, h2519680;60.778333332999999;-148.694444443999998
58870.0;Tagbilaran;Philippines;a1158870, coa11g, gen11a, h1158870;9.650000000000000;123.849999999999994
62910.0;Ostrovnoy Gremikha;Russia;coa22d, gen22c;68.058333332999993;39.525555556000000
56810.0;Rabaul;Papua New Guinea;a0556810, coa05g, gen05a, h0556810;-4.200000000000000;152.183333000000005
28550.0;Parnu;Estonia;coa22r, gen22e;58.383350999999998;24.480001000000001
55800.0;Uturoa;French Polynesia;gen06e;-16.733332999999998;-151.449999999999989
60440.0;Wonsan;North Korea;a2360440, coa23g, gen23a, h2360440;39.166666999999997;127.450000000000003
58890.0;Tubigan;Philippines;a1158870, coa11g, gen11a;9.949999999999999;123.966667000000001
48468.0;Sirus Oil Terminal;Iran;coa10n, gen10a;29.016667000000002;49.483333000000002
55560.0;Savusavu Bay;Fiji;coa06a, gen06a;-16.766667000000002;179.333333000000010
53190.0;Suloga Harbor;Papua New Guinea;coa05f, gen05a;-9.216666999999999;152.766667000000012
28515.0;Rohukula;Estonia;coa22r, gen22e;58.906059999999997;23.423922999999998
57005.0;Ringgi Cove;Solomon Islands;a0656970, coa06e, gen06a;-8.116667000000000;157.099999999999994
56945.0;Queen Carola Harbor;Papua New Guinea;coa05g, gen05a;-5.166667000000000;154.550000000000011
55540.0;Suva Harbor;Fiji;a0655540, coa06a, gen06a, h0655540;-18.133333000000000;178.416666999999990
60520.0;Senbong;North Korea;a2360510, coa23g, gen23a;42.333333000000003;130.400000000000006
